13.62	12.52	5.47	7.55
13.70	12.62	6.55	7.12
13.94	12.52	6.24	6.79
12.57	12.86	6.24	6.47
12.93	11.85	6.89	7.44
11.90	12.18	6.55	6.83
12.23	12.52	6.23	6.57
12.91	11.85	6.89	7.55
11.90	12.18	7.53	6.89
11.20	2.66	7.20	7.77
12.01	12.30	7.85	8.42
10.87	11.58	7.53	8.09
11.54	10.82	8.18	8.78
10.87	11.15	8.87	9.57
10.17	10.46	8.51	8.88
10.53	11.15	7.75	8.52
9.84	10.14	8.40	9.23
10.53	10.80	8.08	8.88
9.60	10.12	8.76	9.90
10.27	10.46	8.40	9.57
9.24	9.79	9.45	10.15
9.93	8.76	8.76	9.84
8.90	9.11	9.79	10.91
9.24	9.45	9.45	10.15
9.59	8.76	10.14	13.58
8.80	9.21	9.79	10.50
9.14	9.55	9.55	10.15
9.48	8.87	10.56	11.18
8.44	9.21	10.24	10.84
8.80	9.11	9.90	11.97
7.79	8.08	11.27	11.97
8.21	8.40	9.55	11.61
8.21	7.43	10.82	11.28
8.54	8.76	10.46	11.27
8.54	7.75	11.83	12.19
7.56	7.85	10.14	12.21
7.56	9.21	11.49	11.87
8.80	9.55	11.27	11.87
7.79	8.08	11.27	11.97
7.79	8.08	11.27	11.63
7.89	8.08	10.82	11.63
7.89	7.10	10.82	11.63
7.89	7.10	10.82	2.66
7.79	7.20	10.82	2.66
7.89	7.10	10.80	2.66
9.48	7.20	10.82	11.52
8.11	7.20	10.82	11.51
8.11	7.20	10.92	11.52
8.11	7.20	10.92	11.51
8.11	7.20	10.92	11.52
8.11	7.20	10.92	11.61
8.11	7.20	10.92	11.63
8.11	7.10	10.92	11.61
8.11	7.10	10.92	3.96
8.11	7.20	10.82	3.96
8.21	7.10	10.82	3.96
8.11	7.20	11.16	3.86
9.60	7.20	11.16	11.52
7.89	8.18	11.16	11.85
7.89	8.18	11.16	11.87
7.79	6.88	11.51	11.85
8.80	6.89	10.14	12.21
7.46	7.85	10.58	11.18
7.46	7.85	10.58	11.18
8.44	8.87	10.58	11.18
9.83	8.76	10.92	11.63
8.21	8.40	10.82	11.63
8.21	8.40	11.15	11.52
9.24	8.18	9.79	11.85
9.26	8.18	10.14	12.21
8.80	7.85	10.14	12.21
8.44	9.21	10.58	11.18
8.44	8.87	10.58	11.63
9.48	8.40	9.55	11.63
8.11	8.40	9.55	13.33
9.24	8.08	9.79	10.60
9.24	8.08	10.14	13.22
8.90	9.11	10.14	13.58
8.80	9.21	9.18	9.81
8.54	8.87	9.11	10.15
9.59	10.24	9.45	12.21
9.48	9.90	9.55	10.84
9.14	9.45	9.90	10.94
9.14	9.45	8.87	9.57
8.80	9.21	10.24	9.81
9.83	9.11	9.21	9.91
9.83	10.14	9.21	10.26
9.48	2.66	8.08	10.50
9.59	3.96	9.79	9.23
9.24	10.80	8.40	9.57
10.27	9.45	8.76	9.57
10.27	10.46	8.76	9.91
9.93	10.24	9.11	8.42
9.93	3.93	9.55	8.88
9.48	9.78	8.18	9.23
10.53	3.96	8.40	9.12
10.63	9.54	8.40	9.47
10.27	10.58	8.87	9.47
10.17	3.96	7.75	8.52
9.93	10.12	9.45	8.88
10.96	3.84	8.18	8.88
10.86	11.16	8.51	9.23
10.51	10.80	8.40	9.23
11.63	10.80	7.44	8.20
10.27	10.46	7.75	9.90
11.30	10.12	7.75	8.52
11.30	11.59	6.77	8.78
10.96	11.25	7.10	7.77
12.35	11.25	7.20	9.12
10.55	10.91	7.53	8.09
11.54	10.56	6.57	8.09
11.54	11.94	6.55	8.42
11.20	11.59	6.89	7.44
12.59	11.49	8.18	9.12
10.86	11.16	7.22	7.87
11.88	10.80	7.53	6.89
11.90	12.19	7.53	8.20
11.54	11.83	6.55	7.22
11.20	3.96	6.89	7.44
12.57	11.61	6.88	7.44
12.23	12.52	5.92	7.77
12.23	12.52	6.23	6.79
11.88	12.18	6.24	6.79
13.27	12.18	6.55	7.22
11.54	11.85	6.57	7.22
12.93	13.22	5.57	7.55
12.59	11.51	6.88	6.57
12.23	12.52	5.92	6.57
12.23	12.52	7.12	7.87
11.88	12.18	6.12	6.89
11.88	12.18	6.12	6.89
13.27	13.21	5.15	7.22
13.03	13.31	6.55	6.24
13.02	11.94	5.59	6.24
14.41	12.97	5.57	6.14
12.57	12.97	5.90	7.44
13.62	12.52	5.90	6.47
12.23	12.52	5.92	6.47
13.62	12.52	4.94	6.47
13.60	12.18	4.92	5.49
13.27	12.18	6.23	5.49
13.26	12.19	6.23	5.49
13.27	12.18	6.23	5.49
13.26	12.18	6.23	5.49
13.27	12.18	6.24	5.49
13.27	12.18	6.23	5.49
13.26	12.19	6.23	5.49
13.26	12.18	6.23	5.49
13.27	13.55	5.90	6.57
13.62	12.52	5.59	6.24
13.62	12.52	6.55	7.22
13.96	12.86	5.15	5.92
12.59	12.86	6.12	6.57
12.93	11.83	5.49	7.55
11.95	12.18	6.47	7.22
12.35	12.86	6.12	6.89
13.03	11.95	7.10	7.77
11.99	12.30	6.57	8.09
12.59	11.59	7.20	7.77
11.54	10.58	7.85	8.78
10.86	11.16	6.55	6.79
11.56	10.58	8.18	7.77
10.86	9.90	7.85	8.09
11.20	10.58	8.51	9.11
