6.59	6.77	11.51	12.21
6.26	6.45	10.82	11.61
6.91	5.80	11.61	12.31
6.26	6.45	10.92	10.26
7.79	6.77	10.92	10.26
6.81	6.88	9.55	10.15
7.79	6.88	9.79	10.50
8.90	7.85	8.76	9.47
8.54	8.75	7.75	8.52
9.48	9.79	6.88	8.88
10.51	10.46	7.20	7.87
11.54	10.14	7.20	6.79
12.91	11.49	5.92	6.47
12.93	11.83	5.59	6.14
11.90	12.18	5.92	6.47
12.91	12.18	5.25	5.81
12.23	11.49	6.24	7.77
11.22	10.58	7.53	7.77
10.86	10.58	8.51	8.78
9.83	9.21	9.55	9.81
8.80	8.18	9.79	10.15
7.89	7.20	10.48	11.18
6.26	6.55	10.82	12.55
6.26	6.55	12.86	11.87
5.61	5.92	12.18	11.51
6.91	6.12	12.19	12.90
5.93	6.12	12.18	11.52
6.91	5.80	12.54	11.52
5.61	5.81	11.49	12.21
6.26	6.45	10.82	11.63
5.93	5.80	11.61	10.94
6.16	6.55	10.92	10.15
7.79	6.88	9.55	10.15
7.79	6.88	9.45	10.50
7.89	6.88	9.79	9.47
8.90	7.75	8.76	9.57
8.44	9.79	7.85	8.52
9.48	9.55	8.18	7.77
10.51	10.58	7.20	6.79
11.56	10.22	6.23	6.79
11.30	11.61	5.80	6.89
13.03	11.61	5.47	6.24
12.01	12.18	6.77	6.57
13.03	12.30	6.12	6.89
12.69	11.59	6.12	7.77
11.32	10.56	7.43	7.77
11.30	10.56	9.79	8.42
9.93	8.18	9.11	10.84
9.24	8.51	10.82	11.18
6.91	8.51	11.85	12.21
6.48	6.88	11.85	12.21
6.48	5.57	12.54	11.52
5.83	6.24	12.19	12.55
5.83	6.23	12.18	12.55
5.83	6.23	12.19	11.52
6.91	5.90	11.16	11.87
6.59	5.59	11.85	12.54
7.24	6.23	11.16	11.87
6.59	6.88	10.48	11.18
7.24	7.10	10.48	11.16
7.24	7.10	10.48	9.91
7.24	7.10	9.21	10.26
8.11	8.08	9.55	9.23
8.80	9.21	7.53	9.47
9.83	9.90	7.85	8.78
10.62	10.91	7.10	7.77
11.64	10.24	6.12	6.89
11.30	11.61	6.12	6.89
13.02	11.59	5.49	7.55
12.01	12.18	6.77	6.57
13.03	12.28	6.12	6.89
12.67	11.59	5.85	7.55
11.66	10.92	7.10	8.78
10.29	10.91	7.77	9.47
9.24	8.87	9.79	10.15
8.54	7.85	10.14	10.50
7.56	6.88	11.16	11.52
5.93	6.12	11.49	11.87
6.91	5.81	12.19	12.55
4.96	5.15	11.87	12.66
4.96	5.27	11.95	12.66
5.93	6.23	12.30	11.63
6.81	5.92	11.27	11.92
6.48	5.57	11.95	12.55
5.83	6.23	11.16	11.87
6.48	5.59	10.82	10.15
6.91	6.88	10.82	10.15
6.91	6.88	9.45	10.26
7.89	6.77	9.90	9.57
8.80	7.75	8.87	9.47
8.44	8.51	7.85	8.78
10.96	9.55	7.10	7.77
10.27	11.59	7.44	8.09
11.30	11.25	6.45	7.22
12.67	11.27	6.14	6.89
12.67	12.62	5.57	6.57
13.36	11.94	5.57	6.57
13.36	12.28	5.90	6.47
12.91	12.28	6.55	6.79
10.96	10.24	7.43	9.12
11.20	10.56	9.21	9.47
9.14	8.51	10.24	10.50
7.13	7.85	10.48	11.18
6.26	6.89	11.85	12.21
6.48	5.92	12.19	12.90
4.96	5.25	11.85	12.55
6.26	5.27	13.22	12.55
4.96	5.27	11.85	12.55
5.93	6.12	12.52	11.85
5.61	5.47	11.85	12.55
6.26	6.12	12.52	11.87
6.59	5.47	10.48	11.27
8.21	7.10	10.48	11.28
7.24	7.10	10.58	9.91
8.11	7.10	9.55	10.26
9.14	9.11	8.51	9.47
8.80	8.87	7.85	8.42
9.59	9.90	8.08	7.77
10.62	10.48	7.43	6.89
11.30	11.15	7.44	7.22
10.96	11.15	6.12	6.89
12.57	12.54	5.49	6.57
12.91	11.85	5.49	6.57
13.26	12.18	5.81	6.57
13.03	12.18	6.47	6.89
10.96	10.14	7.44	9.23
11.30	10.46	9.11	9.47
9.24	8.51	10.14	10.50
7.24	7.85	11.83	12.21
6.26	5.57	11.85	12.21
5.61	5.81	12.19	12.90
6.24	5.16	13.21	12.21
6.26	5.15	13.22	12.21
4.96	5.16	11.83	12.55
5.93	6.12	12.18	12.90
5.61	6.77	11.49	12.21
6.26	6.12	10.87	11.63
6.91	6.77	10.58	11.28
7.24	7.10	10.58	11.28
7.13	7.10	10.58	9.91
7.13	7.20	9.55	10.14
9.14	9.55	8.51	9.47
8.90	8.87	8.76	8.42
9.59	9.90	8.08	7.87
10.62	10.48	7.43	6.89
11.20	11.15	6.14	7.22
12.57	11.16	6.12	6.89
12.57	12.86	5.47	7.55
11.88	12.18	5.49	6.24
11.88	12.18	5.80	6.57
11.54	12.18	7.43	6.89
10.86	11.83	7.43	9.23
9.95	9.45	9.11	9.57
9.16	8.40	10.14	10.60
7.24	7.75	10.58	12.31
6.26	5.47	11.94	12.31
5.61	5.92	12.30	12.66
6.26	5.25	13.33	12.31
6.26	6.55	13.31	12.31
4.96	5.27	11.95	12.66
5.83	6.24	12.30	11.97
5.51	6.88	11.61	12.21
6.16	6.23	10.92	11.52
6.48	6.89	10.48	11.18
7.13	7.20	11.85	11.18
7.13	7.20	10.48	9.81
8.21	7.20	9.45	10.15
9.24	8.18	8.40	9.55
8.90	8.76	8.76	8.52
9.48	9.78	8.18	7.87
10.51	10.48	7.22	6.79
11.54	11.51	6.23	6.79
11.20	11.15	6.23	6.79
12.59	11.49	5.57	6.14
13.27	12.19	5.59	6.14
13.26	12.18	5.92	6.47
11.20	11.94	6.57	8.09
10.51	10.22	7.53	8.09
10.86	10.56	9.55	9.81
8.80	9.88	10.24	10.50
8.11	7.85	10.58	12.21
6.16	6.55	11.94	12.21
5.51	5.90	12.19	12.55
6.16	5.27	11.51	12.21
6.16	5.25	11.51	12.21
4.96	5.27	11.85	12.55
5.93	6.12	12.19	11.52
5.61	6.77	11.49	12.19
6.26	6.12	10.82	11.63
6.91	6.77	11.85	11.28
7.24	6.12	10.24	10.94
7.24	7.43	10.24	9.91
7.13	7.22	9.21	10.15
8.11	8.18	9.55	9.12
8.90	9.21	8.76	9.47
9.93	9.90	7.75	8.78
10.62	10.82	7.10	7.87
11.66	10.17	6.12	6.89
11.20	11.51	7.10	6.89
12.57	11.49	5.47	7.55
13.27	12.19	5.47	6.57
13.38	12.19	6.12	6.57
11.30	11.85	7.75	7.22
10.62	11.51	7.75	8.20
10.96	10.24	8.08	9.81
8.90	9.90	10.14	10.50
8.21	7.85	10.48	12.21
6.26	6.57	11.85	12.21
5.61	5.90	12.18	12.55
6.26	5.25	13.22	12.21
6.26	5.27	12.86	12.21
4.96	5.16	11.85	12.55
4.96	6.12	12.19	11.63
6.91	5.80	11.51	12.31
6.26	6.45	10.92	11.63
6.91	5.80	11.61	12.31
7.24	6.12	10.24	10.94
7.46	7.53	10.24	10.94
8.44	7.53	9.21	9.81
8.11	8.18	8.18	9.12
9.26	9.21	8.40	8.09
9.93	9.79	7.75	8.52
10.86	10.80	7.10	7.87
11.88	11.49	6.12	6.89
12.91	11.51	6.12	6.89
12.93	11.51	5.49	7.55
11.88	12.18	6.79	6.57
13.36	12.18	6.12	6.57
12.67	11.94	6.79	7.22
10.62	11.15	7.75	8.20
10.62	10.22	9.79	9.81
8.90	9.55	10.14	10.50
8.21	7.85	10.48	11.18
6.26	6.55	11.85	12.21
6.59	6.89	12.18	12.54
4.96	5.27	13.22	12.21
6.26	5.27	13.22	12.21
4.96	5.25	11.85	12.55
5.93	6.12	12.18	11.52
6.91	5.80	11.49	11.87
6.26	6.45	10.82	11.63
6.91	5.80	11.61	12.31
7.24	7.43	11.51	10.94
7.56	6.45	10.24	10.94
8.54	7.43	9.21	9.91
8.11	7.20	9.55	10.15
9.14	9.21	8.51	8.09
