10.86	10.12	10.14	10.94
9.26	8.47	10.48	11.52
7.89	8.18	10.48	11.52
7.24	7.53	11.15	11.87
7.24	7.53	10.82	11.87
6.91	6.88	10.82	12.21
6.91	5.92	11.16	12.21
6.59	5.59	10.48	11.52
6.91	6.77	10.14	11.28
8.21	8.08	10.14	9.91
7.89	9.11	9.11	10.26
8.92	8.76	9.79	9.57
9.48	9.45	8.87	8.52
10.17	10.12	8.18	7.87
11.20	9.79	6.24	7.12
10.51	10.58	5.59	7.44
11.54	11.61	5.57	6.47
12.91	11.59	5.59	5.27
13.38	11.94	4.94	5.59
12.69	14.01	5.92	5.27
12.67	12.62	5.81	6.57
13.36	12.28	6.55	6.79
11.99	12.30	6.89	8.42
11.20	11.95	8.20	8.78
11.20	10.50	9.55	10.15
9.48	9.09	9.90	10.60
9.48	8.75	10.58	11.28
8.21	8.40	11.51	11.28
7.56	7.75	10.80	11.87
6.26	6.45	10.80	11.97
6.91	5.80	12.19	11.97
6.91	5.81	11.51	12.31
6.59	6.45	10.92	11.63
6.91	6.77	10.58	10.26
6.81	6.88	10.58	10.15
7.79	7.75	9.45	10.60
8.54	8.40	8.51	9.57
9.48	9.43	7.85	8.88
10.17	10.12	7.22	9.47
10.86	10.80	6.57	8.42
10.51	10.46	6.89	6.47
11.54	11.49	5.92	5.49
12.93	11.61	4.61	5.27
13.38	13.33	4.94	5.59
12.69	13.99	5.57	6.14
12.57	12.97	5.59	6.14
13.60	12.52	6.24	7.77
12.23	11.49	6.57	6.79
11.54	10.92	7.85	9.81
10.17	10.82	9.21	9.91
10.17	9.45	9.55	10.26
8.44	7.75	10.22	12.66
7.24	7.43	11.49	11.28
7.56	6.77	10.92	11.97
7.56	6.45	10.92	11.97
6.91	5.80	10.92	11.97
5.93	5.92	11.27	12.54
6.48	6.55	10.92	11.87
7.79	6.88	10.58	10.15
7.79	6.89	10.92	10.50
8.80	8.87	9.90	9.47
8.44	9.88	8.87	8.42
9.24	10.58	8.08	7.77
9.93	11.61	7.43	7.22
10.98	10.56	6.79	6.57
11.66	11.49	5.81	6.89
11.22	12.52	6.14	5.92
12.59	12.52	5.81	5.59
12.93	12.86	4.82	5.59
13.96	12.52	5.49	6.24
12.59	12.86	5.16	6.89
12.25	12.52	5.80	7.55
12.67	11.51	7.10	9.23
12.35	11.27	8.40	9.12
10.51	9.90	8.51	10.84
9.14	8.51	10.24	11.18
7.79	8.51	11.27	11.87
7.46	6.89	11.27	12.21
7.79	8.08	10.92	11.97
6.48	6.88	10.92	11.97
5.83	5.92	11.25	12.21
6.81	5.90	11.51	11.18
7.46	6.55	10.82	11.87
6.48	7.85	9.45	10.50
7.56	7.85	9.79	10.84
8.54	8.51	8.76	9.81
9.59	9.45	9.11	8.88
8.90	10.14	8.40	8.20
9.59	10.82	7.75	7.55
10.17	10.14	7.22	6.89
11.20	12.16	6.24	7.22
12.23	12.18	5.27	7.22
12.25	12.18	4.94	5.59
12.91	12.86	4.92	5.49
13.96	12.52	5.27	5.81
12.91	14.58	6.23	6.57
12.57	11.49	6.57	8.20
11.54	12.18	7.75	8.52
11.20	10.46	9.11	9.91
9.93	9.11	9.45	10.14
8.54	9.11	9.79	11.87
9.93	8.87	10.82	11.87
7.79	7.20	11.15	12.21
6.81	6.23	10.80	11.87
6.59	6.88	10.80	11.87
5.93	7.20	11.16	12.21
6.91	6.88	10.48	11.16
6.26	7.43	11.16	10.84
7.56	7.43	9.79	10.82
8.54	8.40	10.14	9.91
8.21	8.08	9.11	10.26
8.90	10.14	8.40	8.20
9.48	9.79	7.85	8.88
10.17	11.83	7.20	6.89
11.20	11.15	6.57	7.22
12.23	11.83	5.57	6.24
11.88	11.83	5.59	6.14
13.60	13.21	4.94	5.49
12.57	14.23	5.90	5.27
