6.91	7.10	10.58	11.63
7.24	7.43	11.61	11.28
7.24	7.43	11.27	12.31
6.91	6.12	11.61	12.31
6.91	7.10	11.51	11.28
6.59	6.77	10.92	10.60
7.24	7.43	10.24	11.28
7.46	7.75	9.90	10.94
9.14	7.75	9.55	10.60
7.79	9.45	9.21	10.50
9.14	9.11	8.20	9.12
10.17	9.21	8.20	9.12
10.17	10.24	8.51	8.09
9.83	11.25	6.57	8.42
10.86	11.27	6.57	7.44
12.23	12.25	6.89	6.47
12.23	12.19	5.59	6.47
12.23	12.52	5.27	6.14
12.93	12.86	5.92	5.49
12.57	12.52	4.92	5.49
12.69	12.97	4.61	5.27
12.35	12.62	5.92	6.57
12.67	11.95	6.57	7.12
10.96	11.61	6.79	8.42
10.62	10.24	7.75	8.42
9.59	8.87	9.11	10.15
9.24	8.51	9.79	10.50
7.56	6.77	10.48	10.26
7.56	6.79	10.80	10.60
7.24	7.43	11.51	12.90
7.24	7.43	11.16	12.21
8.21	7.43	11.16	10.84
6.91	7.10	11.51	11.18
7.89	7.10	10.48	11.52
7.56	7.75	10.82	10.50
6.91	7.10	10.46	11.52
7.24	7.43	10.14	11.28
8.54	8.75	9.79	10.84
8.54	8.76	9.79	9.59
9.93	8.75	10.14	9.57
9.93	10.14	8.76	8.54
9.59	9.79	7.75	8.52
10.51	10.82	6.89	7.89
11.88	11.83	5.80	6.89
11.54	11.51	7.10	6.89
12.91	12.86	5.80	5.59
13.27	13.21	5.47	5.27
12.59	12.86	4.82	5.59
13.94	12.52	4.84	5.61
12.91	13.21	5.49	6.24
12.57	11.83	6.45	7.22
11.88	11.16	5.90	7.55
10.17	11.16	7.22	8.88
10.17	9.78	9.79	8.88
9.14	8.40	9.90	9.23
7.46	8.18	10.24	11.18
6.81	7.53	10.24	10.84
6.81	7.20	10.46	11.52
7.13	6.55	11.16	12.19
7.13	6.55	11.16	12.21
7.13	7.53	11.16	12.21
6.81	7.53	10.14	12.21
7.79	7.20	10.56	11.52
7.46	6.55	11.15	10.84
7.79	6.88	10.48	11.87
8.11	7.20	10.48	10.15
8.11	8.51	10.14	10.15
9.48	8.51	10.58	9.81
9.48	9.90	7.85	8.78
10.87	9.55	7.87	8.78
10.53	10.56	8.18	7.77
10.19	11.61	6.23	8.09
11.22	11.25	6.57	7.12
12.57	11.25	5.27	7.12
12.67	12.62	6.23	5.81
13.27	13.22	4.61	5.16
12.67	12.97	4.94	5.59
12.69	12.97	4.61	5.27
13.36	12.64	6.14	5.59
13.72	11.27	5.80	6.57
11.64	10.92	7.43	6.91
9.93	10.80	7.43	8.20
9.93	9.45	8.76	9.57
8.44	9.09	9.21	9.91
8.11	7.53	9.90	10.50
7.46	7.85	11.27	11.87
7.13	7.53	11.61	11.18
6.16	6.55	11.25	10.84
7.13	6.55	11.16	12.21
7.13	7.53	11.27	12.21
6.81	7.20	11.61	11.18
6.48	6.88	10.55	11.52
7.13	7.55	10.14	11.18
7.46	7.85	9.45	10.84
7.89	8.18	10.82	10.50
7.79	8.18	9.11	10.50
9.24	9.55	9.45	9.12
9.24	9.21	8.08	9.12
10.27	10.48	8.40	8.20
9.93	10.14	7.44	7.22
10.96	11.16	6.47	7.55
10.86	12.18	5.47	7.55
12.23	12.18	5.47	7.55
12.23	12.54	5.16	6.24
12.91	12.86	5.81	5.59
12.57	12.52	4.84	5.59
12.57	12.86	4.61	5.28
12.25	12.54	5.90	6.57
12.59	11.49	5.59	7.22
10.53	11.16	8.18	7.55
10.53	9.78	8.18	8.88
9.14	10.14	8.18	8.78
7.79	8.51	9.79	10.50
7.56	6.88	10.46	10.15
7.56	6.88	10.82	10.50
7.24	7.53	11.51	11.18
7.24	6.55	11.16	12.19
7.24	7.53	11.16	12.21
6.91	7.20	10.14	11.18
6.59	6.77	10.48	11.52
7.56	7.75	10.82	10.50
8.21	7.10	10.14	11.52
8.54	8.76	9.79	10.84
7.56	7.75	9.45	10.94
8.90	7.75	9.45	9.57
8.80	9.11	9.79	9.57
9.83	10.14	8.51	8.20
9.83	9.79	7.53	8.52
10.86	11.16	6.57	7.44
10.51	10.80	6.88	7.77
11.88	11.85	5.90	5.49
13.27	11.85	5.90	5.51
13.26	12.18	5.59	5.16
12.59	12.86	5.90	5.49
12.59	12.54	4.94	5.49
12.91	13.31	5.25	6.14
12.59	11.92	5.57	7.12
11.99	12.28	6.24	7.77
11.20	10.92	7.53	9.47
9.83	9.55	8.87	9.12
8.54	9.55	8.76	9.47
8.54	7.75	9.11	10.26
7.89	7.10	10.48	11.28
7.91	7.12	10.82	11.63
7.24	7.43	11.49	11.28
7.24	7.43	11.15	12.21
7.24	7.43	11.51	12.21
6.91	7.10	10.14	11.18
6.59	6.77	10.48	11.63
7.56	6.45	11.16	11.97
6.91	8.08	10.48	10.26
8.21	8.40	10.14	11.28
8.54	8.40	10.14	9.91
8.54	8.40	8.76	9.91
9.83	8.40	8.87	8.52
9.48	9.78	7.85	8.78
10.51	10.80	6.88	7.79
11.90	10.46	7.20	6.79
11.56	11.51	6.23	6.79
11.20	12.52	6.23	5.81
12.91	12.86	4.92	6.79
13.27	13.21	4.61	5.16
12.57	12.54	4.94	5.49
12.57	14.23	5.90	5.49
13.26	12.18	5.25	5.81
12.91	12.28	6.23	5.49
10.96	11.61	6.88	7.12
10.62	10.24	6.79	8.45
9.24	10.12	9.45	8.42
9.59	8.76	9.45	10.15
7.89	7.10	10.14	10.94
7.24	7.43	11.51	12.21
6.91	7.10	10.46	11.63
7.24	7.43	11.49	10.94
7.24	7.43	11.16	12.21
8.21	7.43	11.16	10.84
6.91	7.10	10.14	11.28
6.59	6.77	10.48	11.63
7.24	7.43	9.90	10.94
7.89	6.79	10.92	10.60
7.79	8.08	9.21	10.26
9.48	8.08	9.21	10.15
9.48	9.45	9.21	10.26
9.14	9.45	9.21	9.23
9.14	10.46	8.18	9.12
10.17	11.83	8.51	8.20
11.20	11.16	7.55	7.22
10.86	12.18	6.55	7.55
12.23	12.18	6.55	6.24
12.57	12.52	5.27	5.92
12.91	13.21	4.61	5.27
12.57	12.86	5.90	5.59
14.29	12.86	5.59	5.27
12.25	12.54	5.92	6.57
12.23	11.51	6.88	6.24
11.54	11.15	7.20	7.87
10.17	10.80	8.51	7.87
8.80	9.55	8.87	9.12
8.44	8.18	10.14	10.84
7.13	8.87	10.82	10.50
7.46	7.85	11.16	11.87
8.11	7.53	11.61	11.18
7.13	6.57	11.27	10.84
7.13	7.53	11.16	12.21
6.81	7.53	11.61	12.21
6.79	7.22	10.24	11.18
6.48	6.89	10.82	11.52
7.13	7.53	11.51	11.18
7.46	7.85	9.55	10.84
7.79	8.18	10.82	10.50
7.79	8.18	9.11	10.50
9.14	8.18	9.11	10.15
9.24	9.55	9.45	9.12
9.24	9.55	8.08	9.12
10.27	10.58	7.12	9.23
10.27	10.58	7.10	6.89
11.64	11.83	7.10	6.89
12.01	11.94	5.81	6.57
12.33	12.18	5.47	6.24
13.02	11.49	4.84	5.61
12.23	12.52	5.16	5.92
12.25	12.52	5.27	5.92
12.59	12.86	5.57	6.24
12.57	11.49	5.59	6.24
11.54	10.82	6.23	7.77
9.83	10.80	7.53	9.12
9.83	9.55	8.87	9.47
8.44	9.21	10.24	9.81
8.11	8.85	10.82	10.50
7.46	6.88	10.82	10.50
7.24	6.57	10.14	11.18
6.26	6.55	11.15	12.21
6.26	6.45	11.16	11.87
7.24	7.43	11.16	12.21
8.21	7.53	11.51	11.18
6.91	7.20	10.48	11.52
7.56	7.85	11.15	12.21
6.91	8.18	10.46	10.50
8.21	8.51	10.48	10.15
8.21	8.51	10.14	10.15
9.83	8.51	10.48	9.81
9.48	9.90	7.85	8.78
9.59	9.90	7.75	8.78
10.63	10.92	8.08	7.77
10.62	10.56	7.10	6.89
