12.98	12.86	5.16	6.24
13.38	13.21	5.80	5.59
14.41	14.34	4.94	5.59
16.00	14.56	5.92	6.47
15.33	15.26	6.14	5.59
15.33	14.58	6.12	5.59
15.09	14.34	6.88	7.44
12.93	13.55	7.53	6.89
12.59	13.55	7.75	9.57
11.99	11.16	9.45	8.78
9.93	9.55	10.14	9.81
9.59	9.21	10.14	11.18
7.89	7.53	10.48	11.18
7.56	7.20	10.82	11.52
6.91	5.25	11.16	10.84
4.63	5.16	10.82	11.97
3.98	3.31	10.82	11.87
3.65	2.98	11.16	11.87
3.98	3.31	11.27	12.31
3.22	3.62	10.82	10.50
4.63	3.53	9.55	10.60
4.20	5.59	9.79	10.84
4.63	4.84	9.88	10.94
5.93	6.24	9.90	9.12
7.13	7.20	8.40	9.47
9.59	8.08	7.43	7.22
9.14	9.11	6.57	7.44
10.17	10.24	6.88	7.44
11.20	11.25	5.92	6.47
13.03	12.97	5.92	5.49
13.26	13.31	5.59	5.16
13.96	13.87	4.94	5.49
14.97	14.92	4.94	5.49
15.68	14.22	4.29	6.24
15.33	15.61	5.47	6.24
14.41	15.04	6.57	7.12
14.65	15.26	7.20	7.87
12.57	11.83	7.43	8.20
12.93	12.18	9.11	8.42
12.25	10.22	10.24	10.50
10.19	9.79	9.55	10.60
8.44	8.08	11.27	10.60
7.13	6.77	11.27	12.31
5.61	5.25	11.61	11.18
4.53	5.27	11.16	11.87
4.30	3.96	10.80	11.85
3.33	3.96	10.92	11.87
3.88	3.31	11.16	11.87
2.68	2.98	11.61	11.28
2.90	3.31	11.51	11.18
3.98	5.15	10.14	9.91
4.53	5.90	9.21	10.15
5.93	5.92	9.11	9.91
7.24	7.10	9.21	8.52
8.11	8.18	7.85	8.78
9.24	9.21	8.08	7.87
10.27	10.14	7.10	6.89
11.22	11.15	7.43	7.22
12.57	11.16	5.16	6.26
12.93	12.86	5.16	7.22
13.27	13.21	5.80	5.59
14.29	14.34	4.94	5.59
14.41	14.68	5.90	5.16
15.33	15.26	6.24	6.89
15.33	15.93	6.12	6.89
15.09	14.34	5.92	6.47
14.29	13.55	7.53	6.89
12.57	12.19	7.85	9.91
11.90	11.16	9.45	8.88
11.32	10.92	9.11	9.81
9.59	9.21	10.48	9.81
7.89	7.53	10.48	11.52
6.26	5.90	10.82	11.52
5.61	5.15	11.16	11.97
4.63	3.94	10.92	11.87
3.88	3.31	10.80	11.88
3.65	4.17	11.27	11.97
3.98	3.31	11.16	10.84
3.33	2.66	10.82	11.97
4.63	4.94	10.92	10.60
4.20	4.61	9.79	10.84
5.93	6.14	9.79	9.23
7.13	6.24	9.90	9.12
7.13	7.20	8.40	9.47
8.21	8.08	7.43	8.20
9.16	10.48	7.85	8.52
10.17	10.14	6.88	7.44
11.56	11.15	6.88	6.47
12.93	12.52	5.90	5.49
13.26	13.21	4.60	5.16
13.96	13.89	4.94	5.59
14.99	14.92	4.94	5.59
15.68	14.23	4.18	6.24
15.33	15.37	6.88	6.16
14.29	14.92	5.57	7.12
14.65	13.55	7.43	7.87
12.59	13.21	7.75	8.09
13.03	12.30	9.55	9.81
12.25	11.49	9.79	9.23
10.17	9.78	9.79	10.60
8.54	8.08	9.79	10.60
7.24	7.75	11.51	10.94
5.61	6.12	11.61	11.28
4.61	5.27	11.18	11.87
4.20	3.96	10.82	11.87
3.33	3.86	10.92	11.97
2.98	3.31	11.16	12.21
3.98	2.98	10.48	12.66
4.30	4.61	10.24	11.18
5.16	4.27	10.14	9.81
4.63	4.84	9.21	10.26
4.85	5.25	9.11	9.81
6.24	7.43	9.21	9.91
7.13	8.40	7.87	8.78
8.11	8.18	6.77	7.87
9.24	10.48	7.10	6.89
10.17	10.12	6.23	8.20
11.56	11.49	5.27	7.22
13.27	12.86	5.27	7.22
13.62	13.55	5.81	5.61
14.30	14.23	4.84	5.59
14.65	14.63	5.90	5.27
15.33	15.26	6.24	5.49
15.33	14.23	6.23	5.61
14.99	13.89	7.10	6.59
14.39	14.68	6.57	8.09
12.59	11.94	7.85	8.42
11.56	10.82	9.90	9.23
10.86	10.14	9.21	9.91
9.24	10.14	10.48	9.91
8.90	8.40	10.48	10.26
6.26	5.81	10.92	11.63
5.61	5.27	11.27	11.97
4.53	3.94	10.82	11.87
3.98	3.31	10.82	11.97
2.68	3.31	11.15	11.87
3.00	3.31	11.51	12.21
3.65	3.94	10.92	11.90
3.55	3.96	10.82	10.50
4.63	4.51	9.55	10.60
4.85	5.27	9.45	9.12
6.26	5.15	9.45	9.23
7.46	7.53	9.55	9.12
9.83	8.51	8.51	8.09
9.24	9.55	6.45	8.54
10.62	10.48	7.75	6.57
11.66	10.14	5.81	5.59
11.54	11.51	5.92	5.59
13.27	11.85	5.57	5.27
13.96	13.89	4.92	5.59
14.99	14.92	4.84	5.59
15.69	15.61	5.59	5.28
15.33	15.26	5.92	6.47
14.29	14.58	5.57	7.56
14.30	14.92	7.43	8.20
13.72	13.31	7.87	8.42
12.59	11.83	8.18	8.88
11.88	11.15	10.14	9.57
9.95	9.45	9.79	10.50
9.95	9.21	9.79	10.84
8.21	7.85	10.14	12.55
6.59	6.23	10.48	11.18
4.63	5.15	11.27	11.97
4.30	3.96	10.91	11.52
3.33	3.96	10.82	11.87
3.00	3.31	11.27	12.28
3.88	4.29	10.14	11.18
4.30	4.51	11.16	11.28
5.28	4.29	10.24	11.18
4.53	4.92	9.11	10.15
4.96	6.12	10.24	9.91
7.13	7.20	9.21	8.42
8.11	8.18	7.75	8.78
9.24	9.11	8.08	7.87
10.17	10.12	7.20	6.89
11.20	11.15	6.24	7.22
12.57	11.15	5.25	6.24
14.30	12.86	5.25	6.24
13.27	13.21	5.80	5.61
14.30	14.23	4.84	5.59
14.29	14.58	5.81	5.27
15.43	15.26	5.27	5.81
15.33	14.23	5.27	6.79
14.99	13.89	7.10	6.57
13.96	13.21	7.44	6.89
12.69	11.94	9.11	8.42
11.54	10.92	9.90	9.12
10.86	10.46	9.21	9.91
9.14	8.76	10.58	9.91
7.79	7.43	10.92	10.26
7.46	7.20	10.92	11.63
5.51	5.27	11.15	10.84
4.63	5.25	10.82	11.87
3.98	3.53	10.92	11.97
3.98	3.31	11.16	11.87
3.00	3.31	11.16	12.31
3.65	3.94	10.91	11.87
3.53	3.96	9.45	10.50
4.30	4.60	11.27	10.94
5.83	6.24	9.45	9.12
7.24	6.23	9.45	9.23
7.24	7.10	8.51	9.47
9.14	8.18	7.53	9.81
10.19	10.24	6.55	8.42
9.95	11.25	6.79	6.57
11.32	11.27	5.81	6.59
12.69	12.52	5.80	5.59
13.02	12.86	5.47	5.27
13.60	13.55	5.81	5.59
15.09	13.65	5.92	5.16
15.33	15.62	5.59	6.14
15.33	15.26	5.80	6.57
14.30	14.92	5.49	6.24
14.41	13.65	7.53	7.77
12.59	13.21	7.87	8.20
12.59	12.18	9.45	9.93
10.63	11.49	9.79	10.50
10.17	9.88	9.90	10.50
8.44	8.18	9.90	10.50
7.13	6.88	11.16	10.84
5.61	5.27	10.48	11.18
4.63	4.17	11.27	11.97
3.33	3.96	10.82	11.87
3.65	2.98	10.82	13.24
3.00	3.64	11.27	11.87
3.86	3.31	11.51	12.21
3.33	3.53	9.90	10.94
4.20	4.29	10.14	9.81
4.63	4.84	9.21	10.26
4.85	6.23	9.11	9.81
7.24	7.10	8.76	8.52
8.11	8.08	7.85	8.78
8.80	9.21	8.18	7.77
9.93	9.90	7.10	8.20
10.96	12.52	6.12	7.22
12.33	12.28	5.16	6.24
14.06	13.65	5.27	5.92
13.03	14.34	5.90	6.47
13.94	13.89	4.94	5.49
15.68	14.23	5.92	5.27
14.99	15.26	5.15	6.89
15.33	14.23	6.23	5.59
15.07	13.89	7.20	6.47
13.96	13.21	7.53	6.89
12.57	13.21	7.75	9.91
11.64	11.15	9.45	10.15
9.95	10.92	9.21	9.81
9.48	9.21	10.58	9.81
9.48	8.87	10.58	11.52
6.48	6.24	10.82	11.52
5.83	4.29	11.15	12.21
3.65	4.18	10.92	11.97
3.00	3.64	10.82	11.87
3.98	3.31	11.16	11.87
3.00	3.31	11.27	12.21
3.55	3.96	10.82	11.52
3.65	3.86	9.55	10.60
4.20	4.61	9.79	10.84
5.93	4.82	9.90	9.23
5.83	7.20	9.55	9.12
8.21	8.18	8.40	8.16
7.89	9.11	7.53	9.91
10.19	10.12	6.57	7.55
10.86	11.15	6.88	6.57
10.86	12.19	5.92	6.47
12.23	12.18	5.90	5.49
13.94	13.89	5.59	5.27
14.65	13.55	4.94	5.59
14.65	14.92	4.84	5.61
15.33	15.25	4.29	6.24
15.07	15.31	5.57	6.14
14.30	14.92	5.57	7.12
14.29	13.55	7.43	7.89
12.57	13.22	7.43	8.20
13.02	12.28	9.21	9.81
10.86	10.14	9.90	10.60
10.51	9.79	9.45	10.60
8.90	8.40	9.79	10.60
7.56	7.10	9.90	10.94
5.83	5.27	11.59	12.55
4.85	5.57	12.54	11.87
4.63	3.96	10.82	11.87
3.65	4.18	10.92	11.97
2.98	3.64	11.16	11.87
3.98	3.31	11.51	11.28
4.30	4.60	10.24	11.18
3.88	4.29	10.14	11.18
4.63	5.80	9.21	10.26
5.83	5.90	9.21	9.81
6.91	7.20	9.11	10.15
7.89	7.75	9.45	8.88
8.80	8.76	7.22	7.87
9.83	9.90	7.20	6.79
10.98	10.91	6.14	7.22
12.33	12.28	5.27	6.24
14.05	12.30	5.27	7.12
14.30	12.88	5.92	5.49
13.96	15.25	4.94	5.49
14.29	14.23	5.92	5.27
14.99	13.89	6.12	5.59
15.33	14.23	6.12	6.89
15.09	14.23	7.20	7.44
12.93	13.55	7.53	6.89
12.93	12.18	7.75	9.57
12.01	11.16	9.45	10.15
9.95	10.92	10.58	11.18
9.83	9.09	10.24	11.28
8.11	7.75	10.58	11.28
6.91	6.23	10.92	11.63
4.85	5.59	11.16	13.58
4.85	4.29	10.82	11.52
4.30	2.56	10.92	11.97
3.00	2.33	11.16	11.87
2.98	3.21	11.16	12.31
3.65	2.66	10.82	11.87
3.65	4.94	9.45	10.60
4.30	5.59	9.90	10.84
4.53	5.90	9.79	10.50
5.93	5.81	9.55	9.23
6.81	6.88	8.51	8.11
8.90	9.21	7.43	8.51
9.95	9.78	7.75	7.55
10.86	10.82	6.88	6.57
12.25	11.83	5.90	6.89
12.23	13.55	4.92	5.59
13.96	12.54	5.49	5.27
14.65	13.57	4.84	5.59
14.63	14.58	4.82	5.59
15.43	15.37	5.57	6.14
16.33	15.26	5.59	6.24
14.29	14.90	6.47	6.89
14.65	13.99	7.20	7.79
12.93	13.55	7.53	8.09
13.27	12.52	7.75	8.20
10.87	10.46	9.79	10.60
9.24	10.12	9.45	10.50
9.24	8.51	11.16	10.50
7.56	7.20	9.79	11.87
5.93	5.49	10.14	12.21
4.96	4.58	10.92	11.97
3.55	4.29	10.82	12.90
3.65	4.29	11.16	11.87
4.30	3.64	11.27	11.97
3.88	4.29	11.49	11.18
4.30	3.31	10.14	11.28
4.96	3.96	9.21	10.15
5.61	5.57	9.11	10.26
6.91	6.77	9.21	10.26
7.79	6.88	9.21	8.78
7.56	8.87	8.08	9.12
9.93	9.90	7.10	8.20
10.96	10.80	7.44	7.22
10.63	11.83	6.45	6.24
11.90	11.85	6.45	6.24
13.62	13.21	5.16	6.24
13.96	13.89	5.80	5.59
15.43	13.99	4.94	5.49
15.68	14.23	4.61	6.47
14.99	13.89	4.94	6.89
15.33	14.23	6.12	6.57
15.31	14.68	6.88	8.42
14.65	13.87	7.20	7.87
13.26	12.52	8.76	9.23
10.98	11.94	9.11	9.81
10.51	9.90	10.24	10.84
8.80	8.51	10.24	10.84
8.44	8.18	10.58	11.28
5.83	5.57	11.85	11.18
5.18	4.92	11.16	11.87
3.98	3.53	10.92	11.63
3.31	3.96	10.82	11.87
3.00	3.64	11.16	11.87
3.00	3.31	11.27	12.21
3.22	2.66	10.82	10.50
3.33	3.64	9.90	10.84
5.28	4.29	10.14	9.47
5.61	5.49	9.90	9.57
6.48	5.59	8.40	9.47
7.56	8.75	8.40	8.20
8.44	8.40	7.85	8.42
9.50	9.55	6.89	8.78
10.62	10.58	7.10	7.77
12.01	11.61	7.22	5.49
13.36	11.95	4.94	5.59
13.72	13.65	5.59	5.27
14.65	13.21	4.92	5.49
14.65	14.59	4.94	5.49
15.33	15.26	4.29	6.24
15.33	14.23	5.47	7.22
14.65	15.02	6.55	6.79
13.27	14.23	7.20	7.44
12.93	13.89	7.53	9.23
11.88	12.86	7.75	8.20
11.30	10.91	9.79	9.12
9.59	9.21	9.45	10.15
9.24	7.85	9.45	11.87
6.59	7.53	9.79	11.87
4.96	5.49	10.24	10.94
5.28	4.61	10.92	11.87
3.55	4.27	10.82	11.52
2.68	3.31	11.27	11.97
2.90	3.64	11.16	11.87
3.98	2.88	11.51	12.66
3.98	3.31	10.24	11.18
4.96	3.96	9.11	10.26
5.28	5.57	9.21	10.15
5.51	5.59	9.11	10.15
6.59	7.75	9.11	8.88
7.46	8.76	8.18	9.12
9.48	9.90	7.22	8.09
10.51	10.92	7.53	7.12
10.62	11.94	6.57	7.44
11.88	11.94	5.59	6.14
13.62	13.33	5.25	6.14
13.96	14.23	4.94	5.49
15.33	13.89	4.94	5.59
15.68	14.23	4.61	5.28
14.99	13.89	4.84	5.59
15.33	14.58	5.80	6.57
14.06	14.34	6.89	8.42
13.27	13.89	7.22	7.87
13.27	12.52	8.76	9.57
10.96	11.59	9.11	9.81
10.51	9.90	10.24	9.81
8.82	9.90	10.24	9.47
8.44	6.88	10.51	11.18
5.83	6.55	10.48	11.18
5.28	5.90	11.16	11.87
3.98	4.49	10.92	11.97
3.33	2.66	10.80	11.87
3.00	3.53	11.27	11.97
2.98	3.31	11.16	12.21
3.65	2.66	10.82	10.60
4.63	3.64	9.90	10.84
5.28	4.27	10.14	9.57
5.61	5.47	9.90	9.57
6.48	5.59	8.40	9.47
7.56	7.43	8.88	9.57
8.44	8.40	7.85	8.42
9.14	9.55	6.88	8.78
10.63	10.58	5.80	6.89
11.64	11.59	6.14	6.89
13.38	12.97	4.94	6.89
13.72	13.65	5.90	5.27
14.30	14.58	4.92	5.49
16.00	14.58	4.94	5.59
14.99	15.26	5.16	5.92
14.99	15.26	5.47	7.24
14.75	14.90	6.55	6.79
14.97	14.23	8.08	8.88
13.26	12.52	8.40	9.12
12.23	11.59	8.87	9.47
11.56	10.80	9.90	10.26
9.83	9.45	9.45	10.26
8.21	7.75	9.55	11.97
6.91	6.45	11.27	11.97
6.26	5.92	11.61	10.94
5.18	4.94	12.52	11.85
3.65	3.31	10.82	11.87
3.98	3.31	11.27	11.97
2.90	3.64	11.16	11.87
3.98	2.88	10.58	11.63
3.98	4.29	10.48	11.18
3.65	3.94	9.21	10.26
5.18	5.59	9.55	10.15
6.59	5.59	9.11	10.15
6.59	7.75	9.21	8.88
8.44	7.53	8.20	9.12
9.48	9.55	7.55	8.09
10.62	10.56	6.47	7.22
11.66	11.59	6.45	7.55
11.66	12.97	5.57	6.24
13.36	13.31	5.57	6.21
13.96	13.89	4.94	5.49
14.97	13.87	4.94	5.49
15.33	15.61	4.61	5.27
14.97	15.25	4.84	5.59
15.31	14.58	5.81	6.57
14.06	14.34	6.55	7.12
13.26	13.89	7.20	7.87
13.26	12.86	8.40	9.23
10.98	11.85	9.11	9.81
10.62	10.24	10.14	9.47
8.80	8.51	10.24	10.84
7.46	7.20	11.51	10.84
7.13	5.57	10.48	11.18
5.28	4.94	11.16	11.87
5.28	3.53	10.92	13.00
3.33	3.96	10.80	11.87
3.00	3.64	12.52	11.87
3.00	3.31	11.27	12.21
3.22	2.66	11.16	11.87
3.33	3.64	9.90	10.84
4.85	5.27	10.14	10.84
5.28	5.15	10.14	9.57
7.56	6.45	8.51	9.47
8.44	8.51	8.87	9.81
