10.27	12.55	11.49	11.18
10.27	12.66	11.49	11.18
10.27	12.66	11.61	11.18
10.17	12.55	11.61	11.28
10.17	12.55	11.49	11.28
11.54	11.18	11.83	11.18
11.54	11.18	11.83	9.81
11.54	11.18	11.83	9.81
11.54	11.18	11.49	11.18
11.64	11.18	11.85	9.81
11.64	11.18	11.83	9.81
11.64	11.18	11.83	9.81
11.66	11.18	11.49	11.18
10.27	12.66	11.51	11.16
10.27	12.66	11.59	11.18
10.17	12.66	11.94	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.51	11.28
10.17	12.55	11.49	11.18
11.54	11.16	11.83	9.81
11.54	11.18	11.83	9.81
11.64	11.18	11.85	9.81
11.64	11.18	11.51	11.18
11.64	11.28	11.85	9.81
11.64	11.28	11.85	9.81
11.64	11.28	11.85	9.81
10.27	12.61	11.49	11.18
10.27	12.66	11.61	11.16
10.19	12.66	11.94	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.49	11.16
11.54	11.18	11.83	9.81
11.54	11.18	11.49	11.18
11.66	11.18	11.49	11.18
10.27	12.66	11.51	11.18
10.27	12.66	11.61	11.18
10.17	12.55	11.61	11.28
10.17	12.55	11.51	11.28
10.17	12.55	11.49	11.27
11.54	11.18	11.83	9.81
11.54	11.18	11.83	9.81
11.54	11.18	11.83	9.81
11.56	11.18	11.85	9.81
11.54	11.18	11.85	11.18
11.64	11.18	11.85	9.81
11.66	11.18	11.51	11.18
10.27	12.66	11.49	11.18
10.27	12.66	11.59	11.18
10.17	12.66	11.95	11.27
10.17	12.55	11.51	11.28
10.17	12.55	11.49	11.27
10.17	12.55	11.49	11.18
11.54	11.18	11.51	11.18
11.66	11.18	11.85	9.81
11.64	11.18	11.83	9.81
11.64	11.28	11.83	9.81
11.64	11.28	11.83	9.79
11.66	11.28	11.83	9.81
11.66	11.28	11.83	9.79
10.27	12.55	11.49	11.18
10.27	12.66	11.59	11.18
11.54	11.28	11.61	11.28
10.17	12.55	11.59	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.49	11.18
11.54	11.18	11.83	9.81
11.54	11.18	11.49	11.18
11.64	11.18	11.83	9.81
11.64	11.18	11.85	9.81
11.64	11.18	11.85	9.81
11.64	11.23	11.83	9.81
11.64	11.28	11.83	9.81
11.64	11.28	11.83	9.81
11.64	11.28	11.85	9.81
11.64	11.28	11.83	9.79
10.27	12.62	11.51	11.18
10.27	12.66	11.61	11.18
10.17	12.66	11.94	9.91
10.17	12.55	11.59	11.28
10.17	12.55	11.51	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.49	11.18
10.17	12.55	11.49	11.18
11.64	11.18	11.83	9.81
11.64	11.18	11.49	11.18
10.27	12.66	11.51	11.18
10.27	12.66	11.61	11.18
10.17	12.55	11.61	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.51	11.28
10.17	12.55	11.49	11.18
11.54	11.18	11.83	9.81
11.54	11.18	11.49	11.18
10.27	12.55	11.49	11.18
10.27	12.66	11.51	11.18
10.27	12.66	11.59	11.18
10.17	12.59	11.59	11.28
10.17	12.55	11.51	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.49	11.18
11.54	11.18	11.49	11.18
10.27	12.55	11.49	11.18
10.27	12.66	11.49	11.18
10.27	12.66	11.61	11.18
10.17	12.66	11.94	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.49	11.16
11.54	11.18	11.51	11.18
10.27	12.55	11.51	11.18
10.29	12.66	11.49	11.18
10.27	12.66	11.61	11.18
10.17	12.66	11.94	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.49	11.23
10.17	12.55	11.49	11.18
11.54	11.18	11.83	9.81
11.54	11.18	11.83	9.81
11.63	11.18	11.83	9.81
11.64	11.18	11.49	11.18
10.27	12.55	11.49	11.18
10.27	12.66	11.52	11.18
10.27	11.28	11.94	11.18
10.17	12.66	11.95	11.28
10.17	12.55	11.85	11.28
10.17	12.55	11.85	11.18
11.54	11.18	11.83	11.18
11.64	11.18	11.85	11.16
11.64	11.28	11.83	11.18
10.27	12.66	11.59	11.18
10.17	12.66	11.95	11.28
10.17	12.55	11.85	9.91
10.17	12.55	11.51	11.28
10.17	12.55	11.49	11.28
10.17	12.55	11.51	11.16
10.17	12.55	11.83	9.81
11.54	11.18	11.83	9.81
11.64	11.18	11.83	11.18
11.64	11.28	11.85	11.18
